country,family,friends,leisure,politics,work,religion
Argentina,1,2,2,2,2,2
Argentina,1,1,2,3,2,2
Argentina,1,2,2,3,1,2
Argentina,1,2,3,3,2,3
Argentina,1,2,2,3,2,2
Argentina,2,1,2,2,2,3
Argentina,1,2,3,4,2,2
Argentina,1,1,1,3,1,2
Argentina,1,3,1,3,1,3
Argentina,1,3,1,4,1,3
Argentina,1,2,2,2,1,2
Argentina,1,1,1,3,1,4
Argentina,1,1,1,2,1,3
Argentina,1,1,1,1,1,1
Argentina,1,3,3,1,1,3
Argentina,1,1,2,3,2,2
Argentina,1,1,1,3,1,2
Argentina,1,1,1,4,1,4
Argentina,1,1,2,4,1,3
Argentina,2,2,2,3,2,3
Argentina,2,2,2,3,2,3
Argentina,1,1,2,3,2,3
Argentina,1,2,2,1,2,1
Argentina,1,2,2,2,0,3
Argentina,1,1,2,3,2,3
Argentina,2,1,2,3,2,3
Argentina,2,1,2,2,2,3
Argentina,1,1,2,3,2,3
Argentina,1,1,1,3,2,0
Argentina,1,1,1,3,1,3
Argentina,1,1,1,2,1,1
Argentina,1,1,1,1,1,2
Argentina,1,1,1,4,2,2
Argentina,1,1,1,4,2,2
Argentina,2,1,2,4,2,4
Argentina,1,1,2,3,2,4
Argentina,1,1,1,4,1,0
Argentina,1,1,1,3,1,3
Argentina,1,1,1,2,1,4
Argentina,1,1,1,4,1,4
Argentina,1,1,1,3,1,3
Argentina,1,1,2,3,1,3
Argentina,2,1,2,3,1,1
Argentina,1,2,2,2,2,3
Argentina,1,1,2,3,1,4
Argentina,1,1,1,4,1,3
Argentina,1,1,1,4,1,2
Argentina,1,1,1,3,1,3
Argentina,1,1,1,4,2,4
Argentina,1,1,1,3,2,3
Argentina,1,1,1,3,1,4
Argentina,1,1,1,3,1,3
Argentina,1,1,1,3,2,4
Argentina,1,1,1,2,2,4
Argentina,1,1,1,2,1,3
Argentina,1,1,1,3,1,3
Argentina,1,1,1,1,1,1
Argentina,2,2,0,3,1,2
Argentina,1,2,2,3,1,2
Argentina,1,1,1,2,1,3
Argentina,1,1,2,2,1,4
Argentina,1,2,2,3,1,3
Argentina,1,1,1,2,1,4
Argentina,1,1,1,4,1,2
Argentina,1,2,3,4,2,2
Argentina,1,1,1,4,2,1
Argentina,1,1,1,3,1,1
Argentina,1,3,3,3,3,3
Argentina,1,2,2,2,1,2
Argentina,1,1,1,4,1,3
Argentina,2,3,2,4,2,3
Argentina,2,2,2,3,2,2
Argentina,1,1,2,3,2,3
Argentina,1,2,3,4,1,3
Argentina,1,1,2,3,1,2
Argentina,1,2,2,3,2,2
Argentina,2,3,3,3,2,3
Argentina,1,2,2,4,2,2
Argentina,1,1,2,3,1,3
Argentina,1,1,2,2,2,3
Argentina,1,1,2,3,3,3
Argentina,1,2,2,3,3,3
Argentina,1,1,1,3,1,3
Argentina,1,1,1,4,1,1
Argentina,1,1,1,3,2,2
Argentina,1,1,1,1,1,1
Argentina,1,1,1,3,2,4
Argentina,1,1,1,3,1,1
Argentina,1,1,1,4,0,1
Argentina,1,1,1,3,1,4
Argentina,1,3,1,3,2,1
Argentina,1,1,1,3,1,4
Argentina,1,1,1,3,1,3
Argentina,1,1,3,4,1,2
Argentina,1,1,3,2,1,2
Argentina,1,1,4,2,1,4
Argentina,1,2,2,4,2,2
Argentina,1,2,2,2,1,2
Argentina,1,1,2,3,1,2
Argentina,1,1,3,3,1,3
Argentina,1,2,2,3,2,2
Argentina,1,2,3,3,2,2
Argentina,1,1,1,2,1,2
Argentina,1,1,1,2,1,3
Argentina,1,2,2,3,1,2
Argentina,1,1,3,1,1,4
Argentina,1,2,2,3,1,3
Argentina,1,4,4,4,2,3
Argentina,1,4,4,4,2,2
Argentina,1,2,2,2,2,3
Argentina,2,1,1,4,1,4
Argentina,1,1,1,4,2,3
Argentina,1,2,3,4,1,4
Argentina,1,2,2,2,1,1
Argentina,1,2,1,4,1,4
Argentina,1,2,3,4,1,1
Argentina,1,1,3,2,1,2
Argentina,1,1,1,4,1,2
Argentina,1,2,3,4,1,1
Argentina,1,2,2,4,1,2
Argentina,1,2,2,3,3,3
Argentina,1,2,1,4,1,2
Argentina,1,1,1,3,1,3
Argentina,1,1,1,1,1,1
Argentina,1,1,1,1,1,1
Argentina,1,1,1,1,1,1
Argentina,1,1,1,3,1,1
Argentina,1,1,1,1,1,1
Argentina,1,1,2,2,1,4
Argentina,2,1,1,4,1,4
Argentina,1,2,2,3,1,2
Argentina,1,2,3,3,1,3
Argentina,2,1,2,3,2,0
Argentina,1,1,1,3,1,2
Argentina,1,1,1,3,2,3
Argentina,1,1,1,3,2,3
Argentina,1,1,1,3,1,1
Argentina,1,1,1,3,1,1
Argentina,1,1,1,3,2,4
Argentina,2,2,2,4,2,3
Argentina,2,1,2,3,2,0
Argentina,1,1,1,3,1,3
Argentina,1,3,1,3,1,3
Argentina,1,1,1,2,1,2
Argentina,1,1,2,3,1,1
Argentina,1,1,1,3,2,2
Argentina,1,1,2,3,1,2
Argentina,1,1,1,1,1,1
Argentina,1,2,3,4,1,2
Argentina,1,1,2,3,1,1
Argentina,1,2,2,2,2,2
Argentina,1,1,1,3,1,4
Argentina,1,2,3,1,1,2
Argentina,1,1,1,3,1,2
Argentina,1,2,2,3,1,1
Argentina,1,1,2,3,1,2
Argentina,1,2,3,4,1,4
Argentina,1,2,2,3,1,3
Argentina,1,2,2,3,1,2
Argentina,1,1,2,3,2,1
Argentina,1,2,2,3,1,3
Argentina,1,1,1,3,2,3
Argentina,1,1,3,3,1,4
Argentina,1,1,2,3,1,3
Argentina,1,2,2,3,1,3
Argentina,1,1,1,3,1,2
Argentina,1,2,3,3,1,2
Argentina,1,1,4,2,2,2
Argentina,1,1,2,2,2,2
Argentina,1,1,1,1,1,3
Argentina,1,1,2,1,1,1
Argentina,1,2,2,3,2,4
Argentina,1,1,2,2,1,2
Argentina,1,2,2,2,1,1
Argentina,1,2,2,2,1,2
Argentina,1,1,3,3,1,2
Argentina,1,2,1,3,1,1
Argentina,1,1,1,1,1,2
Argentina,1,2,2,1,1,1
Argentina,1,3,1,3,1,3
Argentina,1,1,2,1,1,1
Argentina,1,2,2,2,1,2
Argentina,1,1,1,2,2,4
Argentina,1,1,1,3,1,3
Argentina,1,2,2,3,1,3
Argentina,1,1,2,4,1,4
Argentina,1,1,2,1,2,2
Argentina,1,1,2,4,1,4
Argentina,1,3,2,3,2,2
Argentina,1,1,2,3,1,2
Argentina,1,3,2,2,2,3
Argentina,1,1,1,3,1,2
Argentina,1,1,1,1,1,1
Argentina,1,1,1,2,1,2
Argentina,1,1,1,1,1,1
Argentina,1,2,1,1,1,2
Argentina,1,1,1,3,2,3
Argentina,1,3,3,4,2,3
Argentina,1,2,2,3,1,3
Argentina,1,3,1,1,1,2
Argentina,1,2,2,4,1,3
Argentina,1,1,1,4,1,3
Argentina,1,1,2,3,2,3
Argentina,1,1,1,2,2,2
Argentina,1,1,1,2,1,2
Argentina,1,1,1,3,2,2
Argentina,1,1,1,3,2,2
Argentina,1,1,1,3,1,2
Argentina,1,1,2,3,1,2
Argentina,1,1,1,3,1,2
Argentina,1,1,1,2,1,2
Argentina,1,1,1,2,1,3
Argentina,1,4,4,2,1,4
Argentina,2,2,2,2,2,4
Argentina,1,3,2,2,2,2
Argentina,1,1,1,2,4,1
Argentina,1,1,1,4,1,2
Argentina,1,1,2,3,1,2
Argentina,1,2,2,3,2,3
Argentina,1,1,2,2,2,2
Argentina,1,2,2,3,2,3
Argentina,1,1,2,2,2,3
Argentina,1,3,1,3,2,1
Argentina,1,2,2,3,2,3
Argentina,1,2,2,4,2,3
Argentina,1,1,2,3,1,2
Argentina,1,2,2,3,2,3
Argentina,1,2,2,3,1,3
Argentina,1,2,3,3,1,3
Argentina,1,1,1,4,1,2
Argentina,1,2,2,3,1,3
Argentina,1,1,1,4,1,4
Argentina,1,2,2,3,1,4
Argentina,1,2,2,3,1,3
Argentina,1,2,3,3,1,3
Argentina,1,1,3,2,1,4
Argentina,1,1,1,4,1,4
Argentina,1,1,1,4,1,3
Argentina,1,1,1,4,1,2
Argentina,1,1,1,3,1,4
Argentina,1,2,2,4,1,1
Argentina,1,1,1,3,1,3
Argentina,1,1,3,3,1,2
Argentina,1,1,1,3,4,3
Argentina,1,1,2,3,1,3
Argentina,1,2,3,4,1,2
Argentina,1,1,2,4,4,1
Argentina,1,2,2,4,1,3
Argentina,1,1,1,3,1,2
Argentina,1,1,1,3,1,2
Argentina,1,1,1,4,2,2
Argentina,1,2,2,4,2,2
Argentina,1,1,2,2,1,1
Argentina,1,1,2,3,1,1
Argentina,1,1,2,3,1,1
Argentina,1,1,1,2,1,1
Argentina,1,1,1,4,1,2
Argentina,1,2,1,3,1,1
Argentina,1,1,1,2,1,1
Argentina,1,1,1,4,1,3
Argentina,1,1,1,2,1,1
Argentina,1,2,2,4,1,2
Argentina,1,1,2,4,1,2
Argentina,1,1,1,4,1,3
Argentina,1,2,2,3,2,2
Argentina,1,1,1,4,2,3
Argentina,1,2,3,4,2,3
Argentina,1,1,2,4,2,3
Argentina,1,1,2,2,2,3
Argentina,1,2,2,4,2,3
Argentina,1,2,1,4,1,2
Argentina,1,1,3,3,2,3
Argentina,1,3,1,4,1,3
Argentina,1,1,2,4,2,4
Argentina,1,3,1,4,1,1
Argentina,1,1,2,4,1,4
Argentina,1,2,2,3,2,3
Argentina,1,2,2,4,2,3
Argentina,1,1,2,3,2,1
Argentina,1,3,3,3,1,2
Argentina,1,2,2,4,1,2
Argentina,1,2,2,4,2,3
Argentina,1,2,1,3,2,2
Argentina,1,2,3,3,1,1
Argentina,1,2,2,3,1,1
Argentina,1,2,3,3,1,2
Argentina,1,1,2,3,2,2
Argentina,1,3,3,1,1,1
Argentina,1,1,2,4,1,1
Argentina,1,1,1,3,1,1
Argentina,1,1,2,2,1,2
Argentina,1,1,1,2,2,4
Argentina,1,2,3,4,1,2
Argentina,1,1,2,3,1,2
Argentina,1,2,1,4,1,2
Argentina,1,1,2,4,1,1
Argentina,1,2,3,2,1,3
Argentina,1,2,2,4,1,2
Argentina,1,1,2,3,1,1
Argentina,1,1,2,4,1,1
Argentina,1,1,3,1,1,1
Argentina,1,1,1,1,1,3
Argentina,1,1,2,3,1,1
Argentina,1,1,2,2,1,1
Argentina,1,2,2,4,1,2
Argentina,1,1,2,4,1,3
Argentina,1,1,2,2,2,4
Argentina,1,2,1,4,2,2
Argentina,2,2,2,3,2,3
Argentina,1,2,2,2,3,1
Argentina,1,1,2,4,2,2
Argentina,1,1,1,3,2,2
Argentina,1,1,1,3,1,2
Argentina,1,1,2,3,1,2
Argentina,1,1,1,3,1,1
Argentina,1,2,3,4,1,1
Argentina,1,1,1,2,1,1
Argentina,1,1,2,1,2,4
Argentina,1,1,1,2,2,4
Argentina,1,1,2,2,2,1
Argentina,1,1,2,3,1,2
Argentina,1,1,2,4,3,3
Argentina,1,2,2,4,4,3
Argentina,1,2,1,1,1,4
Argentina,1,2,2,4,2,1
Argentina,1,2,2,3,1,2
Argentina,1,1,2,3,1,2
Argentina,1,1,1,3,1,1
Argentina,1,2,2,3,2,3
Argentina,1,1,1,2,1,1
Argentina,1,1,2,3,2,4
Argentina,1,2,1,3,1,3
Argentina,1,1,1,3,1,1
Argentina,1,1,1,3,1,2
Argentina,1,2,3,2,1,1
Argentina,1,1,2,3,3,4
Argentina,1,2,2,3,1,1
Argentina,1,1,1,2,2,3
Argentina,1,1,1,2,1,4
Argentina,3,2,4,1,2,3
Argentina,1,2,3,3,2,4
Argentina,2,2,1,4,1,4
Argentina,1,1,1,2,2,2
Argentina,1,2,2,3,2,4
Argentina,2,1,1,1,1,4
Argentina,1,1,2,2,1,2
Argentina,1,1,2,2,1,2
Argentina,1,2,1,1,1,1
Argentina,1,2,3,3,1,1
Argentina,1,1,3,2,1,1
Argentina,1,3,3,3,1,3
Argentina,1,2,3,3,1,1
Argentina,1,1,1,2,1,1
Argentina,1,3,2,2,1,3
Argentina,1,2,3,3,1,4
Argentina,1,1,1,4,1,1
Argentina,1,2,2,3,2,2
Argentina,1,1,2,3,1,4
Argentina,1,3,3,4,1,1
Argentina,1,2,3,4,1,2
Argentina,1,2,2,2,1,1
Argentina,1,1,2,2,1,3
Argentina,1,2,3,3,2,2
Argentina,1,2,1,3,1,2
Argentina,1,2,3,2,1,3
Argentina,1,1,1,3,1,3
Argentina,1,1,2,3,1,3
Argentina,1,1,2,3,1,1
Argentina,1,1,3,3,1,3
Argentina,1,1,3,1,1,4
Argentina,1,3,3,3,1,2
Argentina,1,1,1,3,1,3
Argentina,1,1,2,2,2,1
Argentina,1,2,1,1,1,2
Argentina,1,2,1,4,3,1
Argentina,1,2,2,3,1,2
Argentina,2,2,2,2,2,2
Argentina,1,1,2,3,1,3
Argentina,1,1,1,4,1,2
Argentina,1,1,2,2,1,1
Argentina,1,2,2,4,3,1
Argentina,1,2,2,2,1,1
Argentina,1,2,3,3,1,1
Argentina,1,1,1,2,1,1
Argentina,1,2,2,1,1,2
Argentina,1,2,1,3,1,2
Argentina,1,2,2,3,1,2
Argentina,1,2,4,3,1,1
Argentina,1,2,2,3,1,1
Argentina,1,2,1,3,1,2
Argentina,1,1,2,3,1,3
Argentina,1,3,3,3,1,2
Argentina,1,1,1,3,1,1
Argentina,1,2,2,3,1,2
Argentina,1,2,1,3,1,1
Argentina,1,1,1,4,1,1
Argentina,1,3,2,4,1,1
Argentina,1,1,2,2,3,3
Argentina,1,1,3,4,2,1
Argentina,1,2,3,3,3,3
Argentina,1,1,1,4,2,3
Argentina,1,1,2,3,2,2
Argentina,1,1,1,3,1,1
Argentina,1,1,1,2,4,2
Argentina,1,1,1,3,1,2
Argentina,1,1,1,1,1,1
Argentina,1,1,2,4,2,0
Argentina,1,1,2,1,1,2
Argentina,2,2,3,3,1,3
Argentina,1,1,2,4,2,2
Argentina,1,2,2,4,2,2
Argentina,1,3,1,4,1,4
Argentina,1,1,2,2,2,3
Argentina,1,2,1,4,1,2
Argentina,1,1,2,4,1,4
Argentina,1,1,1,3,2,2
Argentina,1,1,1,3,1,1
Argentina,1,2,2,3,1,3
Argentina,1,2,2,4,2,2
Argentina,2,3,2,4,2,2
Argentina,1,2,2,4,2,1
Argentina,2,2,2,2,2,2
Argentina,1,1,1,3,1,1
Argentina,1,1,1,4,1,1
Argentina,1,2,2,3,1,3
Argentina,2,2,1,4,4,2
Argentina,2,2,2,3,2,4
Argentina,2,3,4,4,1,3
Argentina,1,3,4,4,1,3
Argentina,2,4,4,3,1,2
Argentina,2,3,3,2,2,1
Argentina,2,3,2,2,3,2
Argentina,1,2,3,4,2,3
Argentina,1,2,2,3,1,3
Argentina,2,3,4,4,1,3
Argentina,1,3,4,4,1,2
Argentina,1,1,2,3,1,2
Argentina,1,3,2,3,2,4
Argentina,2,3,2,4,1,3
Argentina,1,2,4,3,1,2
Argentina,2,3,3,4,1,2
Argentina,1,2,2,3,1,2
Argentina,1,1,2,4,2,2
Argentina,2,1,2,3,2,2
Argentina,1,2,2,1,2,2
Argentina,1,2,2,3,1,2
Argentina,1,1,2,3,2,2
Argentina,1,2,2,2,1,2
Argentina,1,2,4,4,2,2
Argentina,1,3,4,4,1,3
Argentina,1,2,2,2,2,2
Argentina,1,2,4,4,1,3
Argentina,1,1,2,2,3,3
Argentina,1,1,2,2,1,2
Argentina,1,2,3,4,2,2
Argentina,1,1,2,2,1,2
Argentina,1,2,3,3,2,3
Argentina,1,2,4,4,1,2
Argentina,1,2,2,3,3,3
Argentina,1,2,2,4,4,2
Argentina,1,4,3,2,1,2
Argentina,1,1,2,4,1,3
Argentina,1,2,1,4,1,2
Argentina,1,3,4,4,1,2
Argentina,1,2,2,2,1,1
Argentina,1,2,4,4,1,2
Argentina,1,2,2,3,1,3
Argentina,1,1,1,3,1,1
Argentina,1,1,2,2,1,3
Argentina,1,1,1,1,1,1
Argentina,1,2,2,4,1,3
Argentina,1,1,1,3,3,2
Argentina,1,3,2,3,1,3
Argentina,1,3,2,4,4,4
Argentina,1,2,2,3,2,2
Argentina,1,2,2,2,1,4
Argentina,1,3,2,3,2,2
Argentina,2,3,3,2,2,2
Argentina,1,4,2,4,4,2
Argentina,1,4,2,4,4,2
Argentina,1,1,3,3,1,1
Argentina,1,1,2,2,2,3
Argentina,1,3,2,4,2,2
Argentina,1,3,2,4,2,2
Argentina,1,2,1,1,1,1
Argentina,1,3,1,4,2,4
Argentina,1,4,2,4,1,4
Argentina,2,1,2,2,2,3
Argentina,1,1,2,2,2,3
Argentina,2,2,2,1,2,2
Argentina,1,1,1,1,1,1
Argentina,1,1,2,2,1,1
Argentina,1,1,2,2,2,2
Argentina,1,1,1,2,1,3
Argentina,2,1,2,2,2,2
Argentina,1,1,1,2,1,4
Argentina,2,2,2,2,2,2
Argentina,1,1,1,2,2,2
Argentina,1,1,1,1,1,2
Argentina,1,1,1,1,1,3
Argentina,2,2,3,2,2,2
Argentina,1,2,1,1,2,2
Argentina,2,2,1,2,2,3
Argentina,2,2,2,2,2,3
Argentina,2,2,1,2,2,3
Argentina,2,2,2,3,3,3
Argentina,1,1,1,1,2,2
Argentina,1,1,2,4,2,4
Argentina,1,2,3,3,1,3
Argentina,1,1,2,2,1,1
Argentina,1,2,3,4,1,2
Argentina,1,2,2,3,1,2
Argentina,1,2,2,4,1,2
Argentina,1,3,3,4,1,1
Argentina,1,2,2,4,1,2
Argentina,1,2,1,3,1,2
Argentina,1,2,2,4,1,1
Argentina,1,1,3,4,2,1
Argentina,1,3,3,4,4,3
Argentina,1,3,3,3,1,3
Argentina,1,2,2,3,1,2
Argentina,1,2,2,3,1,1
Argentina,1,1,2,3,2,3
Argentina,1,2,2,4,1,3
Argentina,1,2,2,4,2,2
Argentina,1,3,2,4,1,3
Argentina,1,2,2,3,1,1
Argentina,1,1,1,3,1,1
Argentina,1,1,1,4,2,4
Argentina,1,2,2,3,2,0
Argentina,1,1,2,2,2,4
Argentina,1,3,2,3,2,4
Argentina,1,2,2,3,1,1
Argentina,1,2,2,4,2,4
Argentina,1,1,1,2,2,3
Argentina,1,1,2,3,3,1
Argentina,2,3,3,3,1,3
Argentina,1,1,2,3,2,1
Argentina,1,2,3,3,2,2
Argentina,1,1,2,3,1,1
Argentina,1,3,1,4,1,4
Argentina,1,1,1,3,1,4
Argentina,1,3,3,3,2,2
Argentina,1,1,1,1,2,3
Argentina,1,1,2,2,1,4
Argentina,1,3,2,4,2,3
Argentina,1,1,1,1,1,2
Argentina,1,1,3,4,1,4
Argentina,1,2,0,0,0,1
Argentina,1,1,1,4,1,1
Argentina,1,1,3,2,1,4
Argentina,1,3,2,3,1,2
Argentina,1,2,2,3,1,3
Argentina,1,3,3,3,1,1
Argentina,1,1,3,4,1,3
Argentina,1,4,4,4,4,1
Argentina,1,3,2,4,2,1
Argentina,1,2,2,2,1,1
Argentina,1,1,1,1,1,3
Argentina,1,3,2,2,1,1
Argentina,1,2,2,4,3,1
Argentina,1,4,2,1,1,1
Argentina,1,4,4,3,1,3
Argentina,1,4,4,4,1,1
Argentina,1,1,1,4,4,1
Argentina,1,4,4,4,1,1
Argentina,1,3,3,4,1,1
Argentina,1,1,2,3,1,2
Argentina,1,1,2,2,1,2
Argentina,1,1,1,4,1,1
Argentina,2,2,2,2,2,3
Argentina,1,1,1,2,1,3
Argentina,1,1,1,3,1,2
Argentina,1,1,0,4,1,1
Argentina,1,1,2,3,1,1
Argentina,1,1,1,3,1,2
Argentina,1,1,2,2,1,2
Argentina,1,1,1,3,1,2
Argentina,1,2,1,3,2,3
Argentina,1,1,2,2,1,1
Argentina,1,1,1,2,1,4
Argentina,1,2,2,3,1,3
Argentina,1,2,2,3,2,4
Argentina,1,1,1,4,1,4
Argentina,1,1,1,4,1,1
Argentina,1,1,2,3,1,2
Argentina,1,1,1,3,3,3
Argentina,1,4,2,4,1,1
Argentina,1,1,1,3,1,3
Argentina,1,2,1,3,1,3
Argentina,1,1,2,2,2,3
Argentina,1,2,1,3,1,1
Argentina,1,1,3,3,1,1
Argentina,1,1,1,1,1,1
Argentina,1,2,1,1,1,1
Argentina,1,1,1,3,1,1
Argentina,2,3,3,3,2,2
Argentina,2,2,2,3,2,3
Argentina,1,2,2,3,2,2
Argentina,1,2,2,3,1,4
Argentina,1,2,2,3,1,2
Argentina,1,2,2,2,1,1
Argentina,1,3,3,4,4,1
Argentina,1,2,2,4,2,4
Argentina,1,2,2,4,2,0
Argentina,1,2,2,3,3,3
Argentina,1,2,1,2,1,1
Argentina,1,1,2,3,1,2
Argentina,1,1,2,2,1,2
Argentina,1,1,1,3,2,2
Argentina,1,1,2,3,2,4
Argentina,1,1,2,3,1,2
Argentina,1,1,1,3,1,2
Argentina,1,1,2,2,1,1
Argentina,1,2,1,4,1,3
Argentina,1,1,3,3,1,2
Argentina,1,1,1,1,1,4
Argentina,1,1,2,4,2,3
Argentina,1,1,2,2,1,3
Argentina,1,1,1,3,1,3
Argentina,1,1,2,3,1,1
Argentina,1,1,2,2,1,2
Argentina,1,1,2,3,1,3
Argentina,1,2,2,2,1,2
Argentina,1,1,3,2,1,3
Argentina,1,1,1,3,1,2
Argentina,1,2,2,4,1,2
Argentina,1,1,2,2,3,3
Argentina,1,1,2,4,2,3
Argentina,1,1,2,4,3,2
Argentina,2,2,2,2,2,2
Argentina,2,2,2,3,3,2
Argentina,1,2,3,3,0,2
Argentina,1,1,2,2,2,2
Argentina,1,1,2,1,1,2
Argentina,2,2,3,2,2,2
Argentina,1,2,2,2,2,1
Argentina,1,1,2,4,1,3
Argentina,1,1,2,3,2,2
Argentina,2,2,2,4,1,3
Argentina,1,2,2,2,2,2
Argentina,1,2,2,3,2,2
Argentina,1,2,2,2,2,2
Argentina,1,1,1,2,2,2
Argentina,2,2,3,3,3,3
Argentina,2,2,1,2,2,2
Argentina,1,1,1,2,2,2
Argentina,1,1,2,4,1,2
Argentina,1,2,1,3,1,2
Argentina,1,1,2,1,1,1
Argentina,2,1,2,2,2,1
Argentina,2,1,2,1,2,2
Argentina,1,2,3,4,1,3
Argentina,1,1,1,1,2,3
Argentina,1,2,1,2,1,3
Argentina,1,2,2,1,1,2
Argentina,1,1,2,3,1,3
Argentina,1,1,2,3,2,3
Argentina,1,1,2,4,1,3
Argentina,1,1,2,4,2,4
Argentina,1,1,2,4,1,3
Argentina,1,1,2,4,1,4
Argentina,1,1,1,4,2,4
Argentina,1,1,2,4,2,4
Argentina,1,1,1,2,2,2
Argentina,1,2,2,3,2,3
Argentina,1,1,1,4,2,3
Argentina,1,2,3,3,2,2
Argentina,1,1,3,3,3,3
Argentina,1,2,2,3,3,2
Argentina,1,1,2,3,2,2
Argentina,1,1,1,3,1,3
Argentina,1,2,2,3,1,1
Argentina,1,1,2,2,2,2
Argentina,1,1,2,2,2,2
Argentina,1,2,2,2,1,1
Argentina,1,1,1,4,1,4
Argentina,1,4,3,4,1,1
Argentina,1,1,1,3,1,1
Argentina,1,3,1,4,1,2
Argentina,2,2,2,2,2,2
Argentina,1,2,2,4,1,0
Argentina,1,2,3,3,1,1
Argentina,1,1,1,3,1,1
Argentina,1,1,0,1,1,3
Argentina,1,1,1,4,4,4
Argentina,1,1,4,3,1,1
Argentina,1,1,2,1,2,2
Argentina,1,1,2,2,2,3
Argentina,1,1,2,2,2,4
Argentina,1,1,1,3,0,4
Argentina,1,1,2,2,2,3
Argentina,1,1,2,4,1,3
Argentina,1,1,3,3,1,2
Argentina,1,2,1,3,1,2
Argentina,2,2,2,4,2,3
Argentina,1,1,3,2,1,4
Argentina,1,2,4,3,1,3
Argentina,1,1,3,3,2,4
Argentina,1,1,2,3,1,4
Argentina,1,2,2,2,1,2
Argentina,1,2,1,3,1,3
Argentina,2,1,2,4,2,2
Argentina,1,1,3,2,1,4
Argentina,1,1,1,3,1,2
Argentina,1,1,1,4,3,3
Argentina,1,1,2,3,1,3
Argentina,1,2,1,4,1,3
Argentina,1,3,2,3,1,3
Argentina,1,1,1,3,1,2
Argentina,1,2,2,3,1,1
Argentina,1,2,2,4,1,3
Argentina,1,1,1,1,1,2
Argentina,1,1,1,4,1,3
Argentina,1,2,3,3,1,2
Argentina,1,1,2,4,1,3
Argentina,1,1,3,2,1,1
Argentina,1,1,3,2,1,4
Argentina,1,1,2,3,1,1
Argentina,1,2,2,3,1,2
Argentina,1,1,2,2,1,2
Argentina,1,2,2,3,1,2
Argentina,1,1,2,4,4,3
Argentina,1,2,2,4,2,3
Argentina,1,2,2,4,2,3
Argentina,1,1,1,4,2,3
Argentina,1,2,2,3,1,3
Argentina,1,1,3,4,2,2
Argentina,1,1,2,2,1,1
Argentina,1,2,2,3,1,3
Argentina,1,2,3,0,2,2
Argentina,1,2,3,3,2,3
Argentina,1,1,2,3,2,1
Argentina,1,2,2,4,4,2
Argentina,1,2,3,3,1,2
Argentina,1,2,2,3,1,1
Argentina,1,2,3,4,2,3
Argentina,1,2,2,4,3,1
Argentina,1,2,3,3,2,2
Argentina,1,2,2,3,2,1
Argentina,1,2,3,4,2,2
Argentina,1,1,3,4,2,2
Argentina,2,2,3,3,2,3
Argentina,1,2,3,3,1,2
Argentina,1,2,2,3,2,1
Argentina,1,1,3,3,2,2
Argentina,1,1,3,3,2,2
Argentina,1,2,3,2,2,4
Argentina,2,1,3,3,1,3
Argentina,1,2,1,3,2,3
Australia,1,2,2,3,1,3
Australia,1,2,2,2,3,3
Australia,1,1,1,1,1,3
Australia,1,1,1,2,1,2
Australia,1,1,2,2,1,4
Australia,1,2,3,3,1,1
Australia,1,2,2,3,2,4
Australia,1,2,2,3,2,2
Australia,1,2,2,2,0,2
Australia,1,2,1,3,3,4
Australia,1,2,2,2,2,2
Australia,1,1,3,3,0,1
Australia,2,2,2,3,1,4
Australia,1,1,2,2,2,1
Australia,1,2,2,3,2,3
Australia,1,1,1,3,2,4
Australia,1,2,2,2,3,4
Australia,1,1,1,2,2,4
Australia,1,1,2,2,0,0
Australia,1,1,2,4,2,4
Australia,1,1,2,2,3,4
Australia,2,1,2,2,1,4
Australia,1,1,2,1,1,1
Australia,1,2,2,3,3,3
Australia,1,1,2,3,2,1
Australia,1,1,1,3,2,1
Australia,1,1,2,2,2,4
Australia,1,1,2,3,3,2
Australia,1,2,2,2,2,3
Australia,1,1,1,1,1,1
Australia,1,0,3,0,2,4
Australia,1,1,1,3,4,4
Australia,1,1,1,2,2,4
Australia,1,2,2,2,2,4
Australia,1,2,1,1,1,3
Australia,1,1,1,3,2,2
Australia,1,1,1,2,2,4
Australia,1,1,2,2,1,4
Australia,1,3,2,4,1,4
Australia,1,1,2,3,2,3
Australia,1,2,2,2,2,4
Australia,1,1,1,2,1,3
Australia,1,1,1,2,1,2
Australia,1,2,2,3,2,4
Australia,1,2,2,2,1,2
Australia,1,1,1,3,1,4
Australia,1,1,2,2,2,4
Australia,1,1,1,1,2,2
Australia,1,1,2,2,2,2
Australia,1,1,2,2,2,4
Australia,1,1,1,2,1,4
Australia,1,2,2,2,1,1
Australia,1,1,2,2,2,0
Australia,1,2,2,2,2,1
Australia,1,0,0,0,0,0
Australia,1,3,2,4,2,4
Australia,1,1,2,3,1,3
Australia,1,1,2,2,1,3
Australia,1,1,2,2,2,3
Australia,2,1,1,2,3,4
Australia,1,0,0,0,0,0
Australia,1,1,2,2,2,3
Australia,1,1,1,0,1,0
Australia,1,2,2,3,2,1
Australia,1,1,1,2,2,4
Australia,0,0,3,0,0,0
Australia,1,2,1,4,2,4
Australia,1,2,1,1,1,2
Australia,1,1,2,2,1,4
Australia,1,2,1,3,2,3
Australia,1,2,2,3,2,4
Australia,1,1,2,2,2,4
Australia,1,2,2,3,2,3
Australia,1,1,2,3,2,1
Australia,1,1,1,2,1,4
Australia,1,1,3,3,3,4
